mask wearing,public events,border closure,schools + universities,self-isolation if ill,lockdown,social distancing encouraged
1,1,0,0,1,0,1
1,1,0,0,1,0,1
1,1,0,0,1,0,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.000706859821048,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,0,0,1,0.0693689816787,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
1,1,1,1,1,1,1
